OtherArea,Group,Variable,Year,PortugueseCommonName,Taxon,CatchAmount (tonnes),Sector
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,1996,Bonito pintado,Euthynnus alletteratus,"338,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,1997,Bonito pintado,Euthynnus alletteratus,688,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,1998,Bonito pintado,Euthynnus alletteratus,"247,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,1999,Bonito pintado,Euthynnus alletteratus,"421,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2000,Bonito pintado,Euthynnus alletteratus,"31,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2001,Bonito pintado,Euthynnus alletteratus,511,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2002,Bonito pintado,Euthynnus alletteratus,380,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2003,Bonito pintado,Euthynnus alletteratus,"393,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2004,Bonito pintado,Euthynnus alletteratus,"386,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2005,Bonito pintado,Euthynnus alletteratus,"389,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2006,Bonito pintado,Euthynnus alletteratus,"350,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2007,Bonito pintado,Euthynnus alletteratus,"339,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2008,Bonito pintado,Euthynnus alletteratus,"117,3905777","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2009,Bonito pintado,Euthynnus alletteratus,"82,44282421","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2010,Bonito pintado,Euthynnus alletteratus,"281,8882008","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2011,Bonito pintado,Euthynnus alletteratus,"523,428","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2012,Bonito pintado,Euthynnus alletteratus,"233,3282746","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2013,Bonito pintado,Euthynnus alletteratus,"51,81483949","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2014,Bonito pintado,Euthynnus alletteratus,"105,3018589","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2015,Bonito pintado,Euthynnus alletteratus,"10,09151225","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2016,Bonito pintado,Euthynnus alletteratus,"269,5105591","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2017,Bonito pintado,Euthynnus alletteratus,"245,2390954","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2018,Bonito pintado,Euthynnus alletteratus,"472,0965614","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2019,Bonito pintado,Euthynnus alletteratus,"340,7259969","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2020,Bonito pintado,Euthynnus alletteratus,"443,3450417","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2021,Bonito pintado,Euthynnus alletteratus,"307,8930841","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Bonito_pintado_ind,2022,Bonito pintado,Euthynnus alletteratus,"211,7417913","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1977,Sarda,Sarda sarda,"0,6238250732","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1978,Sarda,Sarda sarda,1,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1979,Sarda,Sarda sarda,4,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1980,Sarda,Sarda sarda,6,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1981,Sarda,Sarda sarda,6,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1982,Sarda,Sarda sarda,5,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1983,Sarda,Sarda sarda,7,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1984,Sarda,Sarda sarda,13,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1985,Sarda,Sarda sarda,14,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1986,Sarda,Sarda sarda,18,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1987,Sarda,Sarda sarda,16,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1988,Sarda,Sarda sarda,15,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1989,Sarda,Sarda sarda,20,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1990,Sarda,Sarda sarda,"23,79326057","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1991,Sarda,Sarda sarda,"27,13448143","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1992,Sarda,Sarda sarda,"34,43820953","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1993,Sarda,Sarda sarda,"48,21287918","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1994,Sarda,Sarda sarda,"63,99155426","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1995,Sarda,Sarda sarda,"76,33468628","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1996,Sarda,Sarda sarda,69,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1997,Sarda,Sarda sarda,"125,5","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1998,Sarda,Sarda sarda,"81,5","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,1999,Sarda,Sarda sarda,"117,5","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2000,Sarda,Sarda sarda,83,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2001,Sarda,Sarda sarda,"108,5","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2002,Sarda,Sarda sarda,103,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2003,Sarda,Sarda sarda,101,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2004,Sarda,Sarda sarda,104,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2005,Sarda,Sarda sarda,"105,5","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2006,Sarda,Sarda sarda,116,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2007,Sarda,Sarda sarda,120,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2008,Sarda,Sarda sarda,"106,17","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2009,Sarda,Sarda sarda,"17,5","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2010,Sarda,Sarda sarda,"18,63","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2011,Sarda,Sarda sarda,"43,98","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2012,Sarda,Sarda sarda,"15,456","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2013,Sarda,Sarda sarda,"0,268","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2014,Sarda,Sarda sarda,"8,236","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2015,Sarda,Sarda sarda,"5,579201321","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2016,Sarda,Sarda sarda,"11,71592903","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2017,Sarda,Sarda sarda,"6,32522056","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2018,Sarda,Sarda sarda,"8,406979191","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2019,Sarda,Sarda sarda,"4,119388215","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2020,Sarda,Sarda sarda,"1,447364988","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2021,Sarda,Sarda sarda,"0,6461983347","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_art,2022,Sarda,Sarda sarda,"0,3052306817","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1978,Sarda,Sarda sarda,"4,026561737","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1979,Sarda,Sarda sarda,"4,735898972","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1980,Sarda,Sarda sarda,"5,456449509","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1981,Sarda,Sarda sarda,"6,176223755","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1982,Sarda,Sarda sarda,7,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1983,Sarda,Sarda sarda,1,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1984,Sarda,Sarda sarda,16,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1985,Sarda,Sarda sarda,11,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1986,Sarda,Sarda sarda,9,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1987,Sarda,Sarda sarda,2,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1988,Sarda,Sarda sarda,1,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1989,Sarda,Sarda sarda,3,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1990,Sarda,Sarda sarda,"11,79341793","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1991,Sarda,Sarda sarda,"12,86516666","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1992,Sarda,Sarda sarda,"15,31455517","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1993,Sarda,Sarda sarda,"21,89753723","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1994,Sarda,Sarda sarda,"30,23168182","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1995,Sarda,Sarda sarda,26,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1996,Sarda,Sarda sarda,66,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1997,Sarda,Sarda sarda,"71,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1998,Sarda,Sarda sarda,11,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,1999,Sarda,Sarda sarda,"6,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2000,Sarda,Sarda sarda,"47,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2001,Sarda,Sarda sarda,"51,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2002,Sarda,Sarda sarda,"37,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2003,Sarda,Sarda sarda,38,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2004,Sarda,Sarda sarda,"39,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2005,Sarda,Sarda sarda,"43,5","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2006,Sarda,Sarda sarda,47,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2007,Sarda,Sarda sarda,48,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2008,Sarda,Sarda sarda,"0,07","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2009,Sarda,Sarda sarda,"0,86","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2010,Sarda,Sarda sarda,"8,67","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2011,Sarda,Sarda sarda,"23,92","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2012,Sarda,Sarda sarda,"62,527","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2013,Sarda,Sarda sarda,"12,983","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2014,Sarda,Sarda sarda,"19,161","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2015,Sarda,Sarda sarda,"0,09677957892","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2016,Sarda,Sarda sarda,"14,82977486","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2017,Sarda,Sarda sarda,"13,2970675","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2018,Sarda,Sarda sarda,"19,62130929","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2019,Sarda,Sarda sarda,"11,269441","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2020,Sarda,Sarda sarda,"10,67465217","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2021,Sarda,Sarda sarda,"19,0149361","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Sarda_ind,2022,Sarda,Sarda sarda,"11,10952282","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1963,Cavalinha,Scomber colias,"601,3289602","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1964,Cavalinha,Scomber colias,"1001,679386","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1965,Cavalinha,Scomber colias,"576,7753906","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1966,Cavalinha,Scomber colias,"489,6003342","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1967,Cavalinha,Scomber colias,"1458,593326","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1968,Cavalinha,Scomber colias,"1014,775155","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1969,Cavalinha,Scomber colias,"721,2096059","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1970,Cavalinha,Scomber colias,"717,5586138","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1971,Cavalinha,Scomber colias,"671,1365699","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1972,Cavalinha,Scomber colias,"629,1826644","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1973,Cavalinha,Scomber colias,"1396,480223","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1974,Cavalinha,Scomber colias,"2491,207031","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1975,Cavalinha,Scomber colias,"2706,393799","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1976,Cavalinha,Scomber colias,"1014,633328","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1977,Cavalinha,Scomber colias,"1102,550913","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1978,Cavalinha,Scomber colias,2751,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1979,Cavalinha,Scomber colias,3645,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1980,Cavalinha,Scomber colias,3502,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1981,Cavalinha,Scomber colias,4051,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1982,Cavalinha,Scomber colias,8404,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1983,Cavalinha,Scomber colias,5322,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1984,Cavalinha,Scomber colias,3940,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1985,Cavalinha,Scomber colias,9772,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1986,Cavalinha,Scomber colias,8694,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1987,Cavalinha,Scomber colias,580,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1988,Cavalinha,Scomber colias,216,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1989,Cavalinha,Scomber colias,120,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1990,Cavalinha,Scomber colias,"561,3768311","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1991,Cavalinha,Scomber colias,"437,0610352","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1992,Cavalinha,Scomber colias,"369,0410156","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1993,Cavalinha,Scomber colias,"303,7524414","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1994,Cavalinha,Scomber colias,"257,9665527","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1995,Cavalinha,Scomber colias,"495,9","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1996,Cavalinha,Scomber colias,"1648,8","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1997,Cavalinha,Scomber colias,"2574,1","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1998,Cavalinha,Scomber colias,171,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,1999,Cavalinha,Scomber colias,"26,5","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2000,Cavalinha,Scomber colias,"606,2872314","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2001,Cavalinha,Scomber colias,83,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2002,Cavalinha,Scomber colias,72,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2003,Cavalinha,Scomber colias,69,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2004,Cavalinha,Scomber colias,"71,5","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2005,Cavalinha,Scomber colias,"59,5","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2006,Cavalinha,Scomber colias,"74,5","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2007,Cavalinha,Scomber colias,68,"Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2008,Cavalinha,Scomber colias,"4487,958","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2009,Cavalinha,Scomber colias,"9611,441","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2010,Cavalinha,Scomber colias,"1881,22","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2011,Cavalinha,Scomber colias,"74,137","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2012,Cavalinha,Scomber colias,"7187,804","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2013,Cavalinha,Scomber colias,"3799,1","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2014,Cavalinha,Scomber colias,"25,069","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2015,Cavalinha,Scomber colias,"0,702","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2016,Cavalinha,Scomber colias,"1273,841309","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2017,Cavalinha,Scomber colias,"1,3177","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2018,Cavalinha,Scomber colias,"2,4116","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2019,Cavalinha,Scomber colias,"3,4648","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2020,Cavalinha,Scomber colias,"1,3168","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2021,Cavalinha,Scomber colias,"0,9456","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_art,2022,Cavalinha,Scomber colias,"13,7353","Artisanal (SS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1963,Cavalinha,Scomber colias,"481,6710398","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1964,Cavalinha,Scomber colias,"854,3206139","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1965,Cavalinha,Scomber colias,0,"Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1966,Cavalinha,Scomber colias,"470,3996658","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1967,Cavalinha,Scomber colias,"1483,406674","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1968,Cavalinha,Scomber colias,"1091,224845","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1969,Cavalinha,Scomber colias,"818,7903941","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1970,Cavalinha,Scomber colias,"859,4414332","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1971,Cavalinha,Scomber colias,"847,8634301","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1972,Cavalinha,Scomber colias,"837,8173356","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1973,Cavalinha,Scomber colias,"1958,519877","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1974,Cavalinha,Scomber colias,"3011,199219","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1975,Cavalinha,Scomber colias,"3376,562256","Industrial (LS, C)"
Rio de Janeiro,Scombridae e afins,Cavalinha_ind,1976,Cavalinha,Scomber colias,"1655,366592","Industrial (LS, C)"
